id_dep,nome,partido,uf,Cobrança de cursos em universidades públicas,Coincidência reeleição,Cota para mulheres legislativo,Distritao,Financiamento privado para partidos,Financiamento privado para partidos e candidatos,Infaticídio indígena,Lei trabalhista,Maioridade 1,Maioridade 2,Pensão,Reeleição,Seguro Desemprego,Tempo Mandato,Terceirização,Terceirização total 2017,Terrorismo,Transgênico,Tributação serviços de internet,Voto Facultativo,Voto impresso,Impeachment,Prosseguimento da denúncia contra Temer,Prosseguimento da 2ª denúncia contra Temer
160575,Erika Kokay,pt,DF,não,não,sim,não,não,não,não,não,não,não,não votou,sim,não votou,sim,não,-,sim,não,sim,não,sim,não,sim,sim
146829,Fabiano Horta,pt,RJ,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,sim,não votou,não,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou
73481,Fernando Marroni,pt,RS,não votou,não,sim,não,não,não,não,não votou,não,não,sim,sim,sim,sim,não,não votou,sim,não,sim,não,sim,não votou,não votou,não votou
129037,Gabriel Guimarães,pt,MG,sim,não,não votou,não,não,não,não,-,não,não,sim,sim,sim,sim,não votou,-,sim,não,não votou,não,não votou,não,sim,sim
178872,Givaldo Vieira,pcdob,ES,sim,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
178873,Helder Salomão,pt,ES,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,abstenção,não,sim,não,sim,sim
73482,Henrique Fontana,pt,RS,não votou,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
178857,Jorge Solla,pt,BA,não,sim,sim,não,não,não,não votou,não,não,não,sim,sim,sim,sim,não,-,sim,não,não votou,não,sim,não,sim,sim
141464,José Airton Cirilo,pt,CE,sim,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,não votou,não,sim,não,sim,não,sim,sim
141470,José Guimarães,pt,CE,sim,não,não votou,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,sim,não votou,não,sim,não,sim,sim
74275,José Mentor,pt,SP,não votou,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,-,sim,não,não votou,não,sim,não,sim,sim
178970,João Daniel,pt,SE,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
178825,Leo de Brito,pt,AC,não,não,sim,não,não,não,não,não,não,não,sim,não,sim,sim,não,não,sim,não,não votou,não,sim,não,sim,sim
74156,Leonardo Monteiro,pt,MG,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,não votou,não,sim,não,sim,não,sim,sim
74041,Luiz Couto,pt,PB,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,não,não,sim,não,sim,não,sim,sim
74688,Luiz Sérgio,pt,RJ,não votou,não,sim,não,não,não,não,não,não,não,não votou,sim,sim,sim,não,não,sim,sim,sim,não,não votou,não,sim,sim
178866,Luizianne Lins,pt,CE,não,não,sim,não,não,não,não votou,não,não,não,não votou,sim,não votou,sim,não,não,sim,não,sim,não,sim,não,sim,sim
133373,Marco Maia,pt,RS,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
160535,Marcon,pt,RS,não,não,sim,não,não,não,não,não,não,não,não votou,sim,não votou,sim,não,não,não,não,sim,não,sim,não,sim,sim
171619,Margarida Salomão,pt,MG,abstenção,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
74398,Maria do Rosário,pt,RS,não,não,sim,não,não,não,não votou,não,não,não,sim,não,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
188097,Merlong Solano,pt,PI,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não,não votou,não votou,abstenção,não votou,não votou,não votou,não votou,não votou,não votou
178859,Moema Gramacho,pt,BA,não,não,sim,não,não,não,não,não votou,não,não,sim,sim,sim,sim,não,não votou,sim,não,sim,não,não votou,não,não votou,não votou
74571,Nelson Pellegrino,pt,BA,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,sim,sim
178986,Nilto Tatto,pt,SP,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
160556,Padre João,pt,MG,não,não,sim,não,não,não,não,não,não,não,não votou,sim,não votou,sim,não,não,sim,não,sim,não,sim,não,sim,sim
74160,Patrus Ananias,pt,MG,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não,sim,sim
74400,Paulo Pimenta,pt,RS,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,não votou,não,sim,não,sim,sim
141488,Paulo Teixeira,pt,SP,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,não votou,não,não votou,não,sim,não,sim,sim
171617,Paulão,pt,AL,abstenção,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
160604,Pedro Uczai,pt,SC,não,não,sim,não,não,não,não,não,não,não,não votou,sim,não votou,sim,não,não,sim,não,abstenção,não,sim,não,sim,sim
141445,Pepe Vargas,pt,RS,não,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não,sim,sim
74161,Reginaldo Lopes,pt,MG,não,não,sim,não,não,não,não votou,não,não,não,sim,sim,sim,sim,não votou,não,sim,não votou,não votou,não,não,não,sim,sim
91208,Robinson Almeida,pt,BA,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou
74371,Rubens Otoni,pt,GO,sim,não,sim,não,não,não,sim,não,não,não,sim,sim,sim,sim,não votou,não,sim,não,sim,não,sim,não,sim,sim
160613,Sibá Machado,pt,AC,sim,não,sim,não,não,não,não,não votou,não,não,sim,sim,sim,sim,não,não votou,não votou,não,não votou,não,sim,não,não votou,não votou
160630,Ságuas Moraes,pt,MT,não,não,sim,não,não,não,não,não,não,não,sim,sim,não votou,sim,não,não,sim,não votou,sim,não,sim,não,sim,sim
160610,Valmir Assunção,pt,BA,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
113247,Valmir Prascidelli,pt,SP,sim,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,não votou,não,sim,não,não votou,não,sim,sim
74376,Vander Loubet,pt,MS,não,sim,não votou,não,não,não,sim,não,não,não votou,sim,sim,sim,sim,não,não,sim,não votou,não votou,não,não votou,não,sim,sim
160622,Vicente Candido,pt,SP,sim,não,sim,não,não,não,não votou,não,não,não,sim,sim,sim,sim,não,não,não votou,não,não votou,não,não votou,não,sim,sim
74283,Vicentinho,pt,SP,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
189593,Wadih Damous,pt,RJ,não,não,sim,não,não,não,não,não,não,não,não votou,sim,não votou,sim,não votou,não,não,não votou,sim,não,sim,não,sim,sim
160569,Waldenor Pereira,pt,BA,não,não,sim,não,não,não,não votou,não,não,não,sim,sim,sim,sim,não,não,não votou,não,sim,não,sim,não,sim,sim
160592,Zeca Dirceu,pt,PR,não,não,sim,não,não,não,não,-,não,não,sim,não,sim,sim,não,não,sim,não,não votou,não,sim,não,sim,sim
178902,Zeca do Pt,pt,MS,não,sim,não votou,não,não,não,não,não,não votou,não votou,sim,sim,sim,sim,não,não,sim,não,sim,não,não votou,não,sim,sim
178889,Zé Carlos,pt,MA,não votou,não,sim,não,não,não,não,não,não,não,não votou,sim,não votou,sim,não,não,não,não,sim,não,sim,não,sim,sim
73931,Zé Geraldo,pt,PA,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,não votou,não,sim,não,sim,sim
178914,Adalberto Cavalcanti,avante,PE,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não votou,sim,não votou,sim,não votou,-,sim,não votou,sim,sim,sim,não,não,não votou
73458,Alex Canziani,ptb,PR,sim,não,sim,não,sim,sim,não votou,sim,não,não,sim,não,sim,não,sim,sim,sim,sim,não votou,não votou,sim,sim,não,não
73434,Arnaldo Faria de Sá,progressistas,SP,sim,não,sim,sim,sim,sim,sim,não,sim,sim,não,sim,não,não,não,não,sim,sim,sim,sim,sim,sim,sim,sim
74291,Arnon Bezerra,ptb,CE,sim,não votou,não votou,sim,sim,sim,sim,não votou,sim,não,sim,não,sim,não votou,sim,não votou,não votou,sim,não votou,não votou,sim,não,não votou,não votou
74535,Benito Gama,ptb,BA,sim,não,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,não votou,sim,não,sim,sim,não,não
93472,Cristiane Brasil,ptb,RJ,não votou,não votou,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,não,não votou,não votou,-,não votou,sim,não votou,não votou,não votou,sim,não,não
74172,Deley,ptb,RJ,sim,não votou,sim,sim,sim,sim,sim,não,não,não votou,não,sim,não,não votou,não,não,sim,não,abstenção,não votou,sim,sim,sim,sim
160572,Jorge Côrte Real,ptb,PE,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não votou,sim,sim,não,sim,sim,não,não
74351,Josué Bengtson,ptb,PA,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,não
73666,Jovair Arantes,ptb,GO,sim,sim,abstenção,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,-,sim,sim,não votou,não,sim,sim,não,não
141485,Luiz Carlos Busato,ptb,RS,sim,não votou,sim,sim,sim,sim,sim,não votou,não,não,sim,sim,sim,não votou,sim,não votou,sim,não votou,não votou,não votou,não votou,sim,não votou,não votou
73553,Nelson Marquezelli,ptb,SP,sim,sim,não,sim,sim,sim,não votou,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não,não,sim,sim,não,não
74359,Nilton Capixaba,ptb,RO,sim,sim,sim,não votou,não votou,não votou,sim,sim,sim,sim,sim,não votou,não,sim,sim,sim,sim,não votou,sim,não,sim,sim,não,não
74319,Paes Landim,ptb,PI,sim,não,não votou,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,não,não votou,não,sim,não,não,não
74449,Pedro Fernandes,ptb,MA,não votou,não,não,não,sim,sim,sim,sim,não,não,sim,sim,sim,não,não,sim,não,sim,não,sim,sim,não,não,não
163321,Ronaldo Nogueira,ptb,RS,sim,não votou,não,não,sim,sim,sim,sim,sim,sim,não,sim,não,não,não,não votou,sim,não,sim,não,sim,sim,não,não
141522,Sabino Castelo Branco,ptb,AM,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou
141542,Sérgio Moraes,ptb,RS,sim,sim,não,sim,sim,sim,sim,não,sim,sim,não,sim,não,sim,não votou,não,não,sim,não votou,não,sim,sim,não,não
160636,Wilson Filho,ptb,PB,sim,sim,sim,sim,sim,não votou,não votou,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,não,não,sim,sim,sim,não votou,não
178923,Zeca Cavalcanti,ptb,PE,sim,sim,não votou,sim,sim,sim,sim,-,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não,não votou,não,não,não
178938,Cabo Daciolo,patriotas,RJ,não,não,não votou,não votou,não,não votou,não votou,não,não,não,não,sim,não,não,não,não,não,não,não votou,sim,não votou,sim,sim,sim
160510,Luis Tibé,avante,MG,não votou,não,sim,não,sim,não,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,sim,não,sim,sim,não,não
146949,Rosinha da Adefal,avante,AL,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou
4930,Silvio Costa,avante,PE,sim,não,não,não,sim,sim,não,não,não,não,sim,sim,sim,não,sim,não,sim,sim,sim,não,sim,não,sim,sim
133374,Ademir Camilo,mdb,MG,sim,sim,não,sim,não,não,sim,não,sim,sim,não votou,sim,não,sim,não,não,sim,sim,sim,não,sim,não votou,não,não
178875,Alexandre Baldy,progressistas,GO,sim,não,abstenção,não votou,não votou,não votou,não votou,sim,sim,sim,não,não votou,não,sim,sim,sim,sim,sim,não votou,sim,sim,sim,não,não
178881,Aluisio Mendes,podemos,MA,sim,sim,não,não,sim,não,não,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,sim,não,não,não,não,não
178950,Antônio Jácome,podemos,RN,não,sim,não votou,não,sim,não,sim,não,sim,sim,não,sim,não,não,não votou,abstenção,sim,sim,sim,sim,sim,sim,sim,sim
69871,Bacelar,podemos,BA,sim,não,não,não,sim,não,sim,não,não,não,sim,sim,sim,não,não,não,sim,sim,sim,não,sim,não,sim,sim
178993,Carlos Henrique Gaguim,dem,TO,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,não,não
178830,Dr. Sinval Malheiros,podemos,SP,sim,não votou,sim,não,sim,não,sim,não,não,sim,não,sim,não,não votou,não votou,sim,não votou,não,sim,não votou,sim,sim,não,não
178941,Ezequiel Teixeira,podemos,RJ,sim,não,abstenção,abstenção,sim,sim,sim,-,sim,sim,não,sim,não votou,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,não votou
178907,Francisco Chapadinha,podemos,PA,sim,não,sim,não votou,não votou,não votou,sim,sim,sim,não votou,não votou,não votou,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não,não
178851,Jozi  Araújo,podemos,AP,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,não votou,sim,não votou,não,sim,não,não,não
178802,Luiz Carlos Ramos,pr,RJ,sim,não,sim,sim,sim,sim,sim,não,sim,sim,sim,sim,não,não,sim,não,sim,sim,sim,sim,sim,sim,sim,sim
178989,Renata Abreu,podemos,SP,sim,não,sim,sim,não,não,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,não votou,sim,sim,sim
178920,Ricardo Teobaldo,podemos,PE,sim,sim,não votou,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não votou,sim,não votou,não,não votou,não,não,não votou
73584,Antonio Carlos Mendes Thame,pv,SP,sim,não,sim,não,sim,sim,sim,sim,não votou,não votou,não votou,sim,não,não,não votou,sim,sim,não votou,sim,não,sim,não votou,sim,sim
178871,Evair Vieira de Melo,progressistas,ES,não,sim,sim,não,não,sim,sim,sim,não,sim,sim,sim,não,sim,sim,não,não,sim,sim,sim,sim,sim,sim,sim
178828,Evandro Gussi,pv,SP,sim,não,não votou,sim,sim,sim,não,sim,não,não,não,sim,não,sim,sim,sim,não votou,não,sim,não,sim,sim,não,não
178832,Leandre,pv,PR,sim,sim,sim,não,não,não,sim,sim,sim,sim,não,sim,não,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim
80920,Penna,pv,SP,não votou,não,sim,não,sim,não,não,não votou,sim,não,não votou,sim,não votou,sim,não votou,não votou,sim,não votou,não votou,sim,sim,não votou,não votou,não votou
160653,Roberto de Lucena,podemos,SP,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,sim,não,não
74210,Sarney Filho,pv,MA,não votou,sim,sim,não,sim,não,não,não votou,não,não,sim,não votou,sim,sim,não votou,não votou,sim,não,não votou,sim,não votou,sim,não,não
178863,Uldurico Junior,ppl,BA,sim,sim,não votou,não,sim,não,sim,não,não,não,sim,sim,não,não,não,não,sim,não,sim,não,não votou,sim,sim,sim
141563,William Woo,progressistas,SP,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não,não votou,sim,não votou,não votou,não,não votou,não votou,não votou,não votou,não votou,não votou
160511,Alessandro Molon,psb,RJ,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,não,não,sim,não,sim,não,sim,não,sim,sim
178927,Aliel Machado,psb,PR,não,não,sim,sim,não,não,não,não,não,não,sim,sim,não,não,não,não,sim,não,sim,não votou,sim,não,sim,sim
178965,João Derly,rede,RS,não,não votou,sim,sim,não,não,não votou,não,não,não,sim,sim,não,não,não,não,sim,não,não,não,sim,sim,sim,sim
74862,Miro Teixeira,rede,RJ,não,não,sim,sim,não,não,sim,não,não,não,não,sim,não,não,não,não,não,não,não,sim,sim,sim,sim,sim
73655,Augusto Carvalho,solidaried,DF,sim,sim,sim,sim,sim,não,não,não,não,não,não,sim,não,sim,sim,não,não,não,sim,sim,sim,sim,sim,sim
160665,Augusto Coutinho,solidaried,PE,sim,não votou,não,não,sim,sim,sim,sim,sim,sim,não,não,não,não votou,sim,sim,sim,sim,não votou,não votou,sim,sim,não,não
160512,Aureo,solidaried,RJ,sim,não votou,sim,não,sim,sim,sim,não,não,não,não,sim,não,não votou,sim,não,sim,não votou,sim,não votou,sim,sim,não,não
74040,Benjamin Maranhão,mdb,PB,sim,não votou,abstenção,não,sim,sim,sim,sim,sim,sim,não,sim,não,não votou,sim,sim,sim,sim,sim,não votou,sim,sim,não,não
74163,Carlos Manato,psl,ES,sim,sim,não,sim,sim,sim,sim,não,sim,sim,não,sim,não,sim,sim,sim,sim,sim,sim,não,sim,sim,sim,sim
160646,Delegado Francischini,psl,PR,não votou,sim,sim,sim,sim,sim,sim,não,sim,sim,não votou,sim,não votou,sim,não votou,-,sim,não votou,não votou,não,sim,sim,sim,sim
160669,Genecias Noronha,solidaried,CE,sim,sim,não votou,sim,sim,sim,não votou,-,sim,não votou,não,sim,não,sim,sim,sim,sim,não votou,sim,não,não votou,sim,não,não
151208,Laercio Oliveira,progressistas,SE,sim,não votou,sim,sim,não votou,sim,sim,sim,sim,não votou,não,sim,não,não votou,sim,sim,sim,sim,sim,não votou,sim,sim,sim,não votou
178894,Laudivio Carvalho,podemos,MG,sim,sim,não,sim,sim,sim,sim,não,sim,sim,sim,sim,não,sim,sim,-,sim,sim,sim,sim,sim,sim,sim,sim
178879,Lucas Vergilio,solidaried,GO,sim,sim,sim,sim,sim,sim,sim,sim,sim,sim,não,sim,não,sim,sim,não,sim,sim,sim,sim,sim,sim,não,não
178826,Major Olimpio,psl,SP,sim,sim,abstenção,não,não,não,sim,não,sim,sim,não votou,sim,não,sim,sim,sim,não,não,sim,não,sim,sim,sim,sim
141518,Paulo Pereira da Silva,solidaried,SP,sim,sim,abstenção,sim,não votou,sim,sim,não,sim,sim,não,não votou,não,sim,sim,não,não,sim,não votou,sim,sim,sim,não,não
73930,Wladimir Costa,solidaried,PA,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,sim,não votou,não votou,não votou,não votou,sim,não,não
160632,Zé Silva,solidaried,MG,sim,sim,sim,sim,sim,sim,sim,não,sim,sim,não,sim,não,sim,sim,não,sim,sim,sim,não,sim,sim,não,não
178921,Sebastião Oliveira,pr,PE,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,abstenção,não,não
178924,Capitão Fábio Abreu,pr,PI,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,sim
178925,Rejane Dias,pt,PI,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou
193726,Paulo Martins,psdb,PR,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou
141509,Miguel Corrêa,pt,MG,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não votou,não votou
141391,Arnaldo Jardim,pps,SP,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou
88950,Rodrigo Garcia,dem,SP,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou
141385,Duarte Nogueira,psdb,SP,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou,não votou
74141,Josias Gomes,pt,BA,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,sim,não votou
74478,Luciano Bivar,psl,PE,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não
198963,Rogerio Silva,mdb,MT,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não votou,não,não
